id,text,entities,relations,Comments
6633,"teaching college students how to conduct research using qualitative research methodologies can be quite challenging, however.;;","[{'id': 5546, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 127}]",[],[]
6199,"perhaps more remarkable is that these effects on mood and need fulfillment appear equally strong, regardless of the rejecting source.;;","[{'id': 4409, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 135}]",[],[]
5709,"""bad things are being said about me behind my back"""", freeman et al., 2005) or whether it enhances psychotic paranoia (delusional thoughts, withdrawal, avoidance)."";;","[{'id': 3141, 'label': 'non-causal', 'start_offset': 1, 'end_offset': 164}]",[],[]
9048,"But since the interaction between society Â partner's group (F(2,161) = 1.81, ns.) was not significant, we should be cautious about focusing too much on these differences.;;","[{'id': 9374, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 173}]",[],[]
9555,"The endowment is given by e = 20 such that q i ∈ [0,20].;;","[{'id': 9881, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 58}]",[],[]
6227,"we also suggest that pwyw does not have to be a loss leader strategy that needs to be subsidized by derivative, secondary revenue.;;","[{'id': 4484, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 132}]",[],[]
7164,these principles allow to anticipate that any constellation of linguistic estrangement in qualitative research entails both potentials and risks the research has to consider.;;,"[{'id': 6970, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 176}]",[],[]
5888,"it has greater transformative potential, because theoretical interpretation enables participants to 'see' their experiences differently, and potentiates transferring the findings to other similar settings.;;","[{'id': 3571, 'label': 'effect', 'start_offset': 7, 'end_offset': 39}, {'id': 3572, 'label': 'cause', 'start_offset': 49, 'end_offset': 75}, {'id': 3573, 'label': 'effect', 'start_offset': 84, 'end_offset': 135}, {'id': 3574, 'label': 'cause', 'start_offset': 84, 'end_offset': 135}, {'id': 3575, 'label': 'effect', 'start_offset': 141, 'end_offset': 204}]","[{'id': 1569, 'from_id': 3572, 'to_id': 3573, 'type': 'Rel_CE'}, {'id': 1570, 'from_id': 3574, 'to_id': 3571, 'type': 'Rel_CE'}, {'id': 1571, 'from_id': 3574, 'to_id': 3575, 'type': 'Rel_CE'}]",[]
9197,Another factor that could potentially bias the rate of voluntary contributions is the composition of the household.;;,"[{'id': 9523, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 117}]",[],[]
6572,"gerber and wheeler [2009] suggest that the best explanation of this paradoxical antisocial responding is that people prioritize restoring control over restoring belonging, even if it means being antisocial.;;","[{'id': 5354, 'label': 'cause', 'start_offset': 117, 'end_offset': 170}, {'id': 5355, 'label': 'effect', 'start_offset': 68, 'end_offset': 101}]","[{'id': 2407, 'from_id': 5354, 'to_id': 5355, 'type': 'Rel_CE'}]",[]
7264,"in fact, cooperators are punished almost as heavily as free riders.;;","[{'id': 7201, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 69}]",[],[]
6293,"""however, claiming over-inclusion might also have a positive effect on other important dimensions of social perception, like competence (fiske et al., 2006; wojciszke, 2005), which may increase well-being."";;","[{'id': 4630, 'label': 'cause', 'start_offset': 10, 'end_offset': 33}, {'id': 4631, 'label': 'effect', 'start_offset': 77, 'end_offset': 118}, {'id': 4632, 'label': 'cause', 'start_offset': 125, 'end_offset': 135}, {'id': 4633, 'label': 'effect', 'start_offset': 194, 'end_offset': 204}]","[{'id': 2065, 'from_id': 4630, 'to_id': 4631, 'type': 'Rel_CE'}, {'id': 2066, 'from_id': 4632, 'to_id': 4633, 'type': 'Rel_CE'}]",[]
7545,"guidelines for managing these, often complex, intense, long-term, relationships are beyond the scope of the code, leaving researchers, like us, to search for our own ways of addressing or managing our ethical concerns.;;","[{'id': 7873, 'label': 'cause', 'start_offset': 0, 'end_offset': 112}, {'id': 7874, 'label': 'effect', 'start_offset': 147, 'end_offset': 217}]","[{'id': 3539, 'from_id': 7873, 'to_id': 7874, 'type': 'Rel_CE'}]",[]
9587,Note: higher ratings indicate higher levels of the different dependent variables.;;,"[{'id': 9913, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 83}]",[],[]
6694,take-home tip 2: develop multiple modes for compensating coders we use a variety of monetary and non-monetary means of compensation to ensure that the value of coding work is recognized and compensated.;;,"[{'id': 5724, 'label': 'cause', 'start_offset': 67, 'end_offset': 131}, {'id': 5725, 'label': 'effect', 'start_offset': 151, 'end_offset': 201}]","[{'id': 2589, 'from_id': 5724, 'to_id': 5725, 'type': 'Rel_CE'}]",[]
8657,The rest of the initial endowment will automatically be allocated to the other.;;,"[{'id': 8983, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 81}]",[],[]
8771,"Some experimental results suggest that contributions to the public good are slowly increasing with the number of players 22,23 , while others suggest no group size effect 24 or even a negative effect 25 .;;","[{'id': 9097, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 206}]",[],[]
8777,The remaining three items are rather personal and do not have a commonly agreed-upon truth value.;;,"[{'id': 9103, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 99}]",[],[]
6730,"if so, the presence of such an animal may serve as a buffer against the adverse effects of social exclusion.;;","[{'id': 5828, 'label': 'cause', 'start_offset': 11, 'end_offset': 37}, {'id': 5829, 'label': 'effect', 'start_offset': 53, 'end_offset': 107}]","[{'id': 2639, 'from_id': 5828, 'to_id': 5829, 'type': 'Rel_CE'}]",[]
8693,The difference of 18.65 NOK is statistically significant both with the t-test (p = .0069);;,"[{'id': 9019, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 91}]",[],[]
9388,GF find that the introduction of social approval incentives does not lead to a significant increase in the contribution level among strangers.;;,"[{'id': 9714, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 144}]",[],[]
7014,"if evaluated positively, authors receive an in-principle acceptance, which-as long as the research is conducted as specified in the accepted proposal guarantees publication of the manuscript, regardless of results.;;","[{'id': 6597, 'label': 'cause', 'start_offset': 3, 'end_offset': 23}, {'id': 6598, 'label': 'effect', 'start_offset': 25, 'end_offset': 67}]","[{'id': 2986, 'from_id': 6597, 'to_id': 6598, 'type': 'Rel_CE'}]",[]
6777,"institutions and behavior: experimental evidence on the effects of democracy', american economic review, vol.;;","[{'id': 5969, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 111}]",[],[]
9223,The social dilemma features were explained using;;,"[{'id': 9549, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 50}]",[],[]
9324,"11 Contributions in the Standard Condition are very similar to contributions in the experiments where the standard VCM was played in a second phase of the Learning Condition (the averages are 7.24 in the Standard Condition and 8.25 and 7.73 after the minimum and limited information condition, respectively).;;","[{'id': 9650, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 310}]",[],[]
7597,"with respect to the encouraged cooperation game, the speciwc instructions negate the need to predict the intentions of the counterpart, and so, individuals with and without autism should manifest similar, elevated rates of cooperation.;;","[{'id': 7991, 'label': 'cause', 'start_offset': 53, 'end_offset': 134}, {'id': 7992, 'label': 'effect', 'start_offset': 144, 'end_offset': 234}]","[{'id': 3589, 'from_id': 7991, 'to_id': 7992, 'type': 'Rel_CE'}]",[]
8865,"Coupled with participants playing against a consistent opponent in 75% of the iterated games (blocks), this choice of a fixed cooperation index should help eliminate any possible perceptual bias due to participants' judgement of how cooperative the games were (Vlaev & Chater, 2006, 2008).;;","[{'id': 9191, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 291}]",[],[]
9289,We again provide a pooled Tobit model including the same explanatory variables as before.;;,"[{'id': 9615, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 91}]",[],[]
9444,"In the present study, this uncertainty is reflected in acceptable, but far from perfect, construct reliabilities for multi-item norm constructs.;;","[{'id': 9770, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 146}]",[],[]
7355,this was expected to exacerbate levels of personal threat relative to the standard (tailored) control.;;,"[{'id': 7448, 'label': 'cause', 'start_offset': 0, 'end_offset': 4}, {'id': 7449, 'label': 'effect', 'start_offset': 21, 'end_offset': 101}]","[{'id': 3370, 'from_id': 7448, 'to_id': 7449, 'type': 'Rel_CE'}]",[]
6275,"wald tests confirm that rule-breaking groups provide significantly negative returns (p-value d 0.006), but rule-following groups provide returns statistically indistinguishable from zero (p-value d 0.895).;;","[{'id': 4591, 'label': 'cause', 'start_offset': 24, 'end_offset': 44}, {'id': 4592, 'label': 'effect', 'start_offset': 45, 'end_offset': 83}, {'id': 4593, 'label': 'cause', 'start_offset': 107, 'end_offset': 128}, {'id': 4595, 'label': 'effect', 'start_offset': 129, 'end_offset': 186}]","[{'id': 2049, 'from_id': 4591, 'to_id': 4592, 'type': 'Rel_CE'}, {'id': 2051, 'from_id': 4593, 'to_id': 4595, 'type': 'Rel_CE'}]",[]
7225,"codes that fall short of the threshold can be evaluated to identify potential reasons for inconsistency of interpretation, and removed or revised in accordance with the team's best judgment.;;","[{'id': 7113, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 192}]",[],[]
6012,open data are also problematic in participatory research as data are not captured solely in transcripts.;;,"[{'id': 3910, 'label': 'effect', 'start_offset': 60, 'end_offset': 103}, {'id': 3911, 'label': 'cause', 'start_offset': 0, 'end_offset': 9}, {'id': 3912, 'label': 'cause', 'start_offset': 60, 'end_offset': 103}, {'id': 3913, 'label': 'effect', 'start_offset': 19, 'end_offset': 56}]","[{'id': 1738, 'from_id': 3911, 'to_id': 3910, 'type': 'Rel_CE'}, {'id': 1739, 'from_id': 3912, 'to_id': 3913, 'type': 'Rel_CE'}]",[]
9278,"This cooperateversus-win distinction also reflects a longstanding conceptualization in social psychology that characterizes disputants as oriented primarily toward cooperation or competition (Wish et al., 1976), concern for self versus concern for other (Blake & Mouton, 1964;Pruitt & Rubin, 1986), right versus wrong (Sheppard, Blumenfeld-Jones, & Minton, 1987), or exhibiting a cooperative versus individualistic or competitive motivational orientation (Carnevale & Pruitt, 1992;Deutsch, 1958;Messick & mcclintock, 1968;Pruitt & Carnevale, 1993;Pruitt & Rubin, 1986).;;","[{'id': 9604, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 571}]",[],[]
6714,"using my university's e-mail address to communicate with participants, affixing the university's logo on forms and ensuring that participants were aware that i would be publishing results allowed me to identify the project as separate from my day-to-day duties.;;","[{'id': 5781, 'label': 'cause', 'start_offset': 0, 'end_offset': 69}, {'id': 5782, 'label': 'cause', 'start_offset': 71, 'end_offset': 110}, {'id': 5783, 'label': 'cause', 'start_offset': 115, 'end_offset': 187}, {'id': 8595, 'label': 'effect', 'start_offset': 202, 'end_offset': 260}]","[{'id': 3941, 'from_id': 5781, 'to_id': 8595, 'type': 'Rel_CE'}, {'id': 3942, 'from_id': 5782, 'to_id': 8595, 'type': 'Rel_CE'}, {'id': 3943, 'from_id': 5783, 'to_id': 8595, 'type': 'Rel_CE'}]",[]
7060,a separate independent variable and corresponding coefficient for value cannot be included in the model since individual values are unobserved and cost is constant across all respondents.;;,"[{'id': 6716, 'label': 'effect', 'start_offset': 0, 'end_offset': 103}, {'id': 6717, 'label': 'cause', 'start_offset': 110, 'end_offset': 142}, {'id': 6718, 'label': 'cause', 'start_offset': 147, 'end_offset': 186}]","[{'id': 3040, 'from_id': 6717, 'to_id': 6716, 'type': 'Rel_CE'}, {'id': 3041, 'from_id': 6718, 'to_id': 6716, 'type': 'Rel_CE'}]",[]
7497,"given the potential for researchers to be investigating topics that can be highly sensitive, or to be conducting research among participant groups that are potentially identifiable, researchers are often in a good position to decide which aspects of their projects are appropriate and amenable for open science.;;","[{'id': 7759, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 313}]",[],[]
6760,the marginal statistical significance of the interaction term (p = .066) suggests that framing a game to refer to post-soviet collectives may have altered the relationship between an individual's contribution in the public goods game and his or her expectations about how much others would contribute.;;,"[{'id': 5922, 'label': 'cause', 'start_offset': 87, 'end_offset': 137}, {'id': 5923, 'label': 'effect', 'start_offset': 147, 'end_offset': 300}]","[{'id': 2684, 'from_id': 5922, 'to_id': 5923, 'type': 'Rel_CE'}]",[]
6081,"this person may normally behave in an environmentally friendly manner but may cease to do so when (a) most others do not seem to make an effort, and (b) when external barriers do not favor environmentally friendly behavior.;;","[{'id': 4078, 'label': 'effect', 'start_offset': 16, 'end_offset': 83}, {'id': 4079, 'label': 'cause', 'start_offset': 102, 'end_offset': 143}, {'id': 4080, 'label': 'cause', 'start_offset': 153, 'end_offset': 222}]","[{'id': 1818, 'from_id': 4080, 'to_id': 4078, 'type': 'Rel_CE'}, {'id': 1819, 'from_id': 4079, 'to_id': 4078, 'type': 'Rel_CE'}]",[]
5691,counter intuitively participants who experienced romantic pain reported better past love lives (experiment 1); participants who experienced social rejection reported better past social lives (experiment 2); and participants who received disappointing grades reported better past academic lives (experiment 3).,"[{'id': 8118, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 309}]",[],[]
